name,smiles
"4-((2-ethylpiperidin-1-yl)sulfonyl)-N-(5-methyl-1,3,4-oxadiazol-2-yl)benzamide",CCC1CCCCN1S(=O)(=O)c1ccc(C(=O)Nc2nnc(C)o2)cc1
4-((2-methyl-1H-benzo[d]imidazol-1-yl)methyl)-N-phenylpiperidine-1-carboxamide oxalate,Cc1nc2ccccc2n1CC1CCN(C(=O)Nc2ccccc2)CC1.O=C(O)C(=O)O
4-((2-methylpiperidin-1-yl)sulfonyl)-N-(4-(pyridin-2-yl)thiazol-2-yl)benzamide,CC1CCCCN1S(=O)(=O)c1ccc(C(=O)Nc2nc(-c3ccccn3)cs2)cc1
"4-((3,4-dihydroquinolin-1(2H)-yl)sulfonyl)-N-(5-(2,4-dimethoxyphenyl)-1,3,4-oxadiazol-2-yl)benzamide",COc1ccc(-c2nnc(NC(=O)c3ccc(S(=O)(=O)N4CCCc5ccccc54)cc3)o2)c(OC)c1
"4-((3,4-dihydroquinolin-1(2H)-yl)sulfonyl)-N-(5-(2,4-dimethylphenyl)-1,3,4-oxadiazol-2-yl)benzamide",Cc1ccc(-c2nnc(NC(=O)c3ccc(S(=O)(=O)N4CCCc5ccccc54)cc3)o2)c(C)c1
"4-((3,4-dihydroquinolin-1(2H)-yl)sulfonyl)-N-(5-(3,4,5-triethoxyphenyl)-1,3,4-oxadiazol-2-yl)benzamide",CCOc1cc(-c2nnc(NC(=O)c3ccc(S(=O)(=O)N4CCCc5ccccc54)cc3)o2)cc(OCC)c1OCC
"4-((3,4-dihydroquinolin-1(2H)-yl)sulfonyl)-N-(5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-2-yl)benzamide",COc1cc(-c2nnc(NC(=O)c3ccc(S(=O)(=O)N4CCCc5ccccc54)cc3)o2)cc(OC)c1OC
"4-((3,4-dihydroquinolin-1(2H)-yl)sulfonyl)-N-(5-(3,4-dimethoxyphenyl)-1,3,4-oxadiazol-2-yl)benzamide",COc1ccc(-c2nnc(NC(=O)c3ccc(S(=O)(=O)N4CCCc5ccccc54)cc3)o2)cc1OC
"4-((3,4-dihydroquinolin-1(2H)-yl)sulfonyl)-N-(5-(furan-2-yl)-1,3,4-oxadiazol-2-yl)benzamide",O=C(Nc1nnc(-c2ccco2)o1)c1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1
"4-((3,5-dimethylpiperidin-1-yl)sulfonyl)-N-(4-(pyridin-2-yl)thiazol-2-yl)benzamide",CC1CC(C)CN(S(=O)(=O)c2ccc(C(=O)Nc3nc(-c4ccccn4)cs3)cc2)C1
"4-((3,5-dimethylpiperidin-1-yl)sulfonyl)-N-(5-((methylthio)methyl)-1,3,4-oxadiazol-2-yl)benzamide",CSCc1nnc(NC(=O)c2ccc(S(=O)(=O)N3CC(C)CC(C)C3)cc2)o1
"4-((3,5-dimethylpiperidin-1-yl)sulfonyl)-N-(5-(4-(methylthio)phenyl)-1,3,4-oxadiazol-2-yl)benzamide",CSc1ccc(-c2nnc(NC(=O)c3ccc(S(=O)(=O)N4CC(C)CC(C)C4)cc3)o2)cc1
"4-((3,5-dimethylpiperidin-1-yl)sulfonyl)-N-(5-(4-methoxyphenyl)-1,3,4-oxadiazol-2-yl)benzamide",COc1ccc(-c2nnc(NC(=O)c3ccc(S(=O)(=O)N4CC(C)CC(C)C4)cc3)o2)cc1
"4-((3,5-dimethylpiperidin-1-yl)sulfonyl)-N-(5-ethyl-1,3,4-oxadiazol-2-yl)benzamide",CCc1nnc(NC(=O)c2ccc(S(=O)(=O)N3CC(C)CC(C)C3)cc2)o1
4-((3-methylpiperidin-1-yl)sulfonyl)-N-(4-(pyridin-2-yl)thiazol-2-yl)benzamide,CC1CCCN(S(=O)(=O)c2ccc(C(=O)Nc3nc(-c4ccccn4)cs3)cc2)C1
"4-((3-methylpiperidin-1-yl)sulfonyl)-N-(5-((methylthio)methyl)-1,3,4-oxadiazol-2-yl)benzamide",CSCc1nnc(NC(=O)c2ccc(S(=O)(=O)N3CCCC(C)C3)cc2)o1
"4-((3-methylpiperidin-1-yl)sulfonyl)-N-(5-(4-(methylthio)phenyl)-1,3,4-oxadiazol-2-yl)benzamide",CSc1ccc(-c2nnc(NC(=O)c3ccc(S(=O)(=O)N4CCCC(C)C4)cc3)o2)cc1
4-((4-(5-methyl-1H-benzo[d]imidazol-2-yl)phenyl)amino)-4-oxobutanoic acid,Cc1ccc2[nH]c(-c3ccc(NC(=O)CCC(=O)O)cc3)nc2c1
4-((4-methylpiperidin-1-yl)sulfonyl)-N-(4-(pyridin-2-yl)thiazol-2-yl)benzamide,CC1CCN(S(=O)(=O)c2ccc(C(=O)Nc3nc(-c4ccccn4)cs3)cc2)CC1
4-((E)-((E)-4-oxo-2-(phenylimino)thiazolidin-5-ylidene)methyl)benzonitrile,N#Cc1ccc(/C=C2/S/C(=N/c3ccccc3)NC2=O)cc1
4-((Z)-((Z)-2-((4-hydroxyphenyl)imino)-4-oxothiazolidin-5-ylidene)methyl)benzoic acid,O=C1N/C(=N/c2ccc(O)cc2)S/C1=C\c1ccc(C(=O)O)cc1
4-((Z)-4-oxo-5-((E)-3-phenylallylidene)-2-thioxothiazolidin-3-yl)butanoic acid,O=C(O)CCCN1C(=O)/C(=C/C=C/c2ccccc2)SC1=S
"4-([1,1'-Biphenyl]-4-carbonyl)-3-methylpiperazin-2-one",CC1C(=O)NCCN1C(=O)c1ccc(-c2ccccc2)cc1
"4-([1,1'-biphenyl]-4-yl)-6-methyl-N-phenyl-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CC1=C(C(=O)Nc2ccccc2)C(c2ccc(-c3ccccc3)cc2)NC(=S)N1
"4-(1-((4-Fluorophenyl)sulfonyl)pyrrolidine-2-carbonyl)-3,3-dimethylpiperazin-2-one",CC1(C)C(=O)NCCN1C(=O)C1CCCN1S(=O)(=O)c1ccc(F)cc1
"4-(1-(3,4-dichlorophenyl)-1H-pyrazolo[3,4-d]pyrimidin-4-yl)morpholine",Clc1ccc(-n2ncc3c(N4CCOCC4)ncnc32)cc1Cl
"4-(1,3-Benzodioxole-5-carbonyl)-1,3-dihydroquinoxalin-2-one",O=C1CN(C(=O)c2ccc3c(c2)OCO3)c2ccccc2N1
"4-(1,3-dioxo-1H-benzo[de]isoquinolin-2(3H)-yl)-N-(2-hydroxyethyl)butanamide",O=C(CCCN1C(=O)c2cccc3cccc(c23)C1=O)NCCO
"4-(1-benzofuran-2-ylcarbonyl)-1-[2-(dimethylamino)ethyl]-3-hydroxy-5-(2-methoxyphenyl)-1,5-dihydro-2H-pyrrol-2-one",COc1ccccc1C1C(C(=O)c2cc3ccccc3o2)=C(O)C(=O)N1CCN(C)C
"4-(1-benzofuran-2-ylcarbonyl)-1-[3-(dimethylamino)propyl]-3-hydroxy-5-(2-methoxyphenyl)-1,5-dihydro-2H-pyrrol-2-one",COc1ccccc1C1C(C(=O)c2cc3ccccc3o2)=C(O)C(=O)N1CCCN(C)C
4-(1-butyl-1H-benzo[d]imidazol-2-yl)-1-(2-ethylphenyl)pyrrolidin-2-one hydrochloride,CCCCn1c(C2CC(=O)N(c3ccccc3CC)C2)nc2ccccc21.Cl
4-(1H-imidazol-1-yl)quinoline hydrochloride,Cl.c1ccc2c(-n3ccnc3)ccnc2c1
4-(1H-indole-2-carbonyl)-1-(pyridin-3-yl)piperazin-2-one,O=C(c1cc2ccccc2[nH]1)N1CCN(c2cccnc2)C(=O)C1
"4-(2-(5-chloro-2-methoxyphenyl)-2-oxoethyl)benzo[f][1,4]oxazepine-3,5(2H,4H)-dione",COc1ccc(Cl)cc1C(=O)CN1C(=O)COc2ccccc2C1=O
"4-(2,3-Dichlorophenyl)-6-methyl-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CC1=C(C(N)=O)C(c2cccc(Cl)c2Cl)NC(=S)N1
"4-(2,3-Dihydro-1H-indol-1-ylsulfonyl)benzoic acid",O=C(O)c1ccc(S(=O)(=O)N2CCc3ccccc32)cc1
"4-(2,3-Dihydro-indole-1-sulfonyl)-phenylamine",Nc1ccc(S(=O)(=O)N2CCc3ccccc32)cc1
"4-(2,3-dimethoxyphenyl)-N-(3,5-dimethylphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",COc1cccc(C2NC(=O)NC(C)=C2C(=O)Nc2cc(C)cc(C)c2)c1OC
"4-(2,3-dimethoxyphenyl)-N-(4-fluorophenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",COc1cccc(C2NC(=O)NC(C)=C2C(=O)Nc2ccc(F)cc2)c1OC
"4-(2,4-dichlorophenyl)-6-methyl-2-oxo-N-(o-tolyl)-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CC1=C(C(=O)Nc2ccccc2C)C(c2ccc(Cl)cc2Cl)NC(=O)N1
"4-(2,4-dichlorophenyl)-6-methyl-2-thioxo-N-(p-tolyl)-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CC1=C(C(=O)Nc2ccc(C)cc2)C(c2ccc(Cl)cc2Cl)NC(=S)N1
"4-(2,4-dichlorophenyl)-N-(2,4-dimethoxyphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",COc1ccc(NC(=O)C2=C(C)NC(=O)NC2c2ccc(Cl)cc2Cl)c(OC)c1
"4-(2,4-dichlorophenyl)-N-(2,5-dimethoxyphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",COc1ccc(OC)c(NC(=O)C2=C(C)NC(=O)NC2c2ccc(Cl)cc2Cl)c1
"4-(2,4-dichlorophenyl)-N-(2,5-dimethylphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CC1=C(C(=O)Nc2cc(C)ccc2C)C(c2ccc(Cl)cc2Cl)NC(=O)N1
"4-(2,4-dichlorophenyl)-N-(2-ethoxyphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CCOc1ccccc1NC(=O)C1=C(C)NC(=O)NC1c1ccc(Cl)cc1Cl
"4-(2,4-dichlorophenyl)-N-(2-ethoxyphenyl)-6-methyl-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CCOc1ccccc1NC(=O)C1=C(C)NC(=S)NC1c1ccc(Cl)cc1Cl
"4-(2,4-dichlorophenyl)-N-(2-fluorophenyl)-6-methyl-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CC1=C(C(=O)Nc2ccccc2F)C(c2ccc(Cl)cc2Cl)NC(=S)N1
"4-(2,4-dichlorophenyl)-N-(2-methoxyphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",COc1ccccc1NC(=O)C1=C(C)NC(=O)NC1c1ccc(Cl)cc1Cl
"4-(2,4-dichlorophenyl)-N-(3,4-dimethylphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CC1=C(C(=O)Nc2ccc(C)c(C)c2)C(c2ccc(Cl)cc2Cl)NC(=O)N1
"4-(2,4-dichlorophenyl)-N-(4-ethoxyphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CCOc1ccc(NC(=O)C2=C(C)NC(=O)NC2c2ccc(Cl)cc2Cl)cc1
"4-(2,4-dichlorophenyl)-N-(4-fluorophenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CC1=C(C(=O)Nc2ccc(F)cc2)C(c2ccc(Cl)cc2Cl)NC(=O)N1
"4-(2,4-dimethoxyphenyl)-6-methyl-2-oxo-N-(o-tolyl)-1,2,3,4-tetrahydropyrimidine-5-carboxamide",COc1ccc(C2NC(=O)NC(C)=C2C(=O)Nc2ccccc2C)c(OC)c1
"4-(2,4-dimethoxyphenyl)-6-methyl-2-oxo-N-phenyl-1,2,3,4-tetrahydropyrimidine-5-carboxamide",COc1ccc(C2NC(=O)NC(C)=C2C(=O)Nc2ccccc2)c(OC)c1
"4-(2,4-dimethoxyphenyl)-N-(2,3-dimethylphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",COc1ccc(C2NC(=O)NC(C)=C2C(=O)Nc2cccc(C)c2C)c(OC)c1
"4-(2,4-dimethoxyphenyl)-N-(2,5-dimethylphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",COc1ccc(C2NC(=O)NC(C)=C2C(=O)Nc2cc(C)ccc2C)c(OC)c1
"4-(2,4-dimethoxyphenyl)-N-(3,4-dimethylphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",COc1ccc(C2NC(=O)NC(C)=C2C(=O)Nc2ccc(C)c(C)c2)c(OC)c1
"4-(2,4-dimethoxyphenyl)-N-(3,5-dimethylphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",COc1ccc(C2NC(=O)NC(C)=C2C(=O)Nc2cc(C)cc(C)c2)c(OC)c1
"4-(2,4-dimethoxyphenyl)-N-(4-fluorophenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",COc1ccc(C2NC(=O)NC(C)=C2C(=O)Nc2ccc(F)cc2)c(OC)c1
"4-(2,4-dimethylthiazole-5-carbonyl)-3-hydroxy-1-(2-morpholinoethyl)-5-(pyridin-3-yl)-1H-pyrrol-2(5H)-one",Cc1nc(C)c(C(=O)C2=C(O)C(=O)N(CCN3CCOCC3)C2c2cccnc2)s1
"4-(2,4-dimethylthiazole-5-carbonyl)-3-hydroxy-1-(2-morpholinoethyl)-5-phenyl-1H-pyrrol-2(5H)-one",Cc1nc(C)c(C(=O)C2=C(O)C(=O)N(CCN3CCOCC3)C2c2ccccc2)s1
"4-(2,4-dimethylthiazole-5-carbonyl)-5-(2-fluorophenyl)-3-hydroxy-1-(2-morpholinoethyl)-1H-pyrrol-2(5H)-one",Cc1nc(C)c(C(=O)C2=C(O)C(=O)N(CCN3CCOCC3)C2c2ccccc2F)s1
"4-(2,4-dimethylthiazole-5-carbonyl)-5-(3-fluorophenyl)-3-hydroxy-1-(2-morpholinoethyl)-1H-pyrrol-2(5H)-one",Cc1nc(C)c(C(=O)C2=C(O)C(=O)N(CCN3CCOCC3)C2c2cccc(F)c2)s1
"4-(2,4-dimethylthiazole-5-carbonyl)-5-(furan-2-yl)-3-hydroxy-1-(2-morpholinoethyl)-1H-pyrrol-2(5H)-one",Cc1nc(C)c(C(=O)C2=C(O)C(=O)N(CCN3CCOCC3)C2c2ccco2)s1
"4-(2,5-dimethoxyphenyl)-N-(2,4-dimethylphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",COc1ccc(OC)c(C2NC(=O)NC(C)=C2C(=O)Nc2ccc(C)cc2C)c1
"4-(2,5-dimethoxyphenyl)-N-(2,5-dimethylphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",COc1ccc(OC)c(C2NC(=O)NC(C)=C2C(=O)Nc2cc(C)ccc2C)c1
"4-(2,5-dimethoxyphenyl)-N-(2-ethoxyphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CCOc1ccccc1NC(=O)C1=C(C)NC(=O)NC1c1cc(OC)ccc1OC
"4-(2,5-dimethoxyphenyl)-N-(2-fluorophenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",COc1ccc(OC)c(C2NC(=O)NC(C)=C2C(=O)Nc2ccccc2F)c1
"4-(2,5-dimethoxyphenyl)-N-(3,4-dimethylphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",COc1ccc(OC)c(C2NC(=O)NC(C)=C2C(=O)Nc2ccc(C)c(C)c2)c1
"4-(2,5-dimethoxyphenyl)-N-(3,5-dimethylphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",COc1ccc(OC)c(C2NC(=O)NC(C)=C2C(=O)Nc2cc(C)cc(C)c2)c1
"4-(2,5-dimethoxyphenyl)-N-(4-ethoxyphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CCOc1ccc(NC(=O)C2=C(C)NC(=O)NC2c2cc(OC)ccc2OC)cc1
"4-(2,5-dimethoxyphenyl)-N-(4-fluorophenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",COc1ccc(OC)c(C2NC(=O)NC(C)=C2C(=O)Nc2ccc(F)cc2)c1
"4-(2,5-Dimethyl-3-(p-tolyl)pyrazolo[1,5-a]pyrimidin-7-yl)morpholine",Cc1ccc(-c2c(C)nn3c(N4CCOCC4)cc(C)nc23)cc1
"4-(2-bromo-4,5-dimethoxyphenyl)-6-methyl-2-oxo-N-(p-tolyl)-1,2,3,4-tetrahydropyrimidine-5-carboxamide",COc1cc(Br)c(C2NC(=O)NC(C)=C2C(=O)Nc2ccc(C)cc2)cc1OC
"4-(2-bromo-4,5-dimethoxyphenyl)-N-(2-methoxyphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",COc1ccccc1NC(=O)C1=C(C)NC(=O)NC1c1cc(OC)c(OC)cc1Br
"4-(2-bromo-4,5-dimethoxyphenyl)-N-(4-chlorophenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",COc1cc(Br)c(C2NC(=O)NC(C)=C2C(=O)Nc2ccc(Cl)cc2)cc1OC
"4-(2-bromo-4,5-dimethoxyphenyl)-N-(4-fluorophenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",COc1cc(Br)c(C2NC(=O)NC(C)=C2C(=O)Nc2ccc(F)cc2)cc1OC
"4-(2-bromophenyl)-N-(2,4-dimethoxyphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",COc1ccc(NC(=O)C2=C(C)NC(=O)NC2c2ccccc2Br)c(OC)c1
"4-(2-bromophenyl)-N-(2,4-dimethylphenyl)-6-methyl-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CC1=C(C(=O)Nc2ccc(C)cc2C)C(c2ccccc2Br)NC(=S)N1
"4-(2-bromophenyl)-N-(2,5-dimethylphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CC1=C(C(=O)Nc2cc(C)ccc2C)C(c2ccccc2Br)NC(=O)N1
"4-(2-bromophenyl)-N-(2,5-dimethylphenyl)-6-methyl-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CC1=C(C(=O)Nc2cc(C)ccc2C)C(c2ccccc2Br)NC(=S)N1
"4-(2-bromophenyl)-N-(2-chlorophenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CC1=C(C(=O)Nc2ccccc2Cl)C(c2ccccc2Br)NC(=O)N1
"4-(2-bromophenyl)-N-(2-chlorophenyl)-6-methyl-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CC1=C(C(=O)Nc2ccccc2Cl)C(c2ccccc2Br)NC(=S)N1
"4-(2-bromophenyl)-N-(2-ethoxyphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CCOc1ccccc1NC(=O)C1=C(C)NC(=O)NC1c1ccccc1Br
"4-(2-bromophenyl)-N-(2-fluorophenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CC1=C(C(=O)Nc2ccccc2F)C(c2ccccc2Br)NC(=O)N1
"4-(2-bromophenyl)-N-(3,5-dimethylphenyl)-6-methyl-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CC1=C(C(=O)Nc2cc(C)cc(C)c2)C(c2ccccc2Br)NC(=S)N1
"4-(2-bromophenyl)-N-(3-chloro-4-methylphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CC1=C(C(=O)Nc2ccc(C)c(Cl)c2)C(c2ccccc2Br)NC(=O)N1
"4-(2-bromophenyl)-N-(3-chlorophenyl)-6-methyl-2-sulfanylidene-3,4-dihydro-1H-pyrimidine-5-carboxamide",CC1=C(C(=O)Nc2cccc(Cl)c2)C(c2ccccc2Br)NC(=S)N1
"4-(2-bromophenyl)-N-(4-ethoxyphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CCOc1ccc(NC(=O)C2=C(C)NC(=O)NC2c2ccccc2Br)cc1
"4-(2-bromophenyl)-N-(4-fluorophenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CC1=C(C(=O)Nc2ccc(F)cc2)C(c2ccccc2Br)NC(=O)N1
"4-(2-bromophenyl)-N-(4-fluorophenyl)-6-methyl-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CC1=C(C(=O)Nc2ccc(F)cc2)C(c2ccccc2Br)NC(=S)N1
"4-(2-chlorophenyl)-6-methyl-N-(2-pyridinyl)-2-thioxo-1,2,3,4-tetrahydro-5-pyrimidinecarboxamide",CC1=C(C(=O)Nc2ccccn2)C(c2ccccc2Cl)NC(=S)N1
"4-(2-chlorophenyl)-6-methyl-N-phenyl-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CC1=C(C(=O)Nc2ccccc2)C(c2ccccc2Cl)NC(=S)N1
"4-(2-chlorophenyl)-N-(2,3-dimethylphenyl)-6-methyl-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CC1=C(C(=O)Nc2cccc(C)c2C)C(c2ccccc2Cl)NC(=S)N1
"4-(2-chlorophenyl)-N-(2,5-dimethoxyphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",COc1ccc(OC)c(NC(=O)C2=C(C)NC(=O)NC2c2ccccc2Cl)c1
"4-(2-chlorophenyl)-N-(2,5-dimethylphenyl)-6-methyl-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CC1=C(C(=O)Nc2cc(C)ccc2C)C(c2ccccc2Cl)NC(=S)N1
"4-(2-chlorophenyl)-N-(2-methoxyphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",COc1ccccc1NC(=O)C1=C(C)NC(=O)NC1c1ccccc1Cl
"4-(2-chlorophenyl)-N-(3,4-dimethylphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CC1=C(C(=O)Nc2ccc(C)c(C)c2)C(c2ccccc2Cl)NC(=O)N1
"4-(2-chlorophenyl)-N-(3,4-dimethylphenyl)-6-methyl-2-thioxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CC1=C(C(=O)Nc2ccc(C)c(C)c2)C(c2ccccc2Cl)NC(=S)N1
"4-(2-chlorophenyl)-N-(3-chlorophenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CC1=C(C(=O)Nc2cccc(Cl)c2)C(c2ccccc2Cl)NC(=O)N1
"4-(2-chlorophenyl)-N-(4-methoxyphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",COc1ccc(NC(=O)C2=C(C)NC(=O)NC2c2ccccc2Cl)cc1
"4-(2-ethoxyphenyl)-4,7-dihydrofuro[3,4-d]pyrimidine-2,5(1H,3H)-dione",CCOc1ccccc1C1NC(=O)NC2=C1C(=O)OC2
"4-(2-Ethyl-5-methyl-3-phenylpyrazolo[1,5-a]pyrimidin-7-yl)morpholine",CCc1nn2c(N3CCOCC3)cc(C)nc2c1-c1ccccc1
"4-(2-fluorophenyl)-6-methyl-2-oxo-N-phenyl-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CC1=C(C(=O)Nc2ccccc2)C(c2ccccc2F)NC(=O)N1
"4-(2-fluorophenyl)-N-(2-methoxyphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",COc1ccccc1NC(=O)C1=C(C)NC(=O)NC1c1ccccc1F
"4-(2-fluorophenyl)-N-(4-fluorophenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",CC1=C(C(=O)Nc2ccc(F)cc2)C(c2ccccc2F)NC(=O)N1
"4-(2-furoyl)-3-hydroxy-1-[2-(4-morpholinyl)ethyl]-5-(3-propoxyphenyl)-1,5-dihydro-2H-pyrrol-2-one",CCCOc1cccc(C2C(C(=O)c3ccco3)=C(O)C(=O)N2CCN2CCOCC2)c1
"4-(2-Indolo[3,2-b]quinoxalin-6-ylethyl)morpholine",c1ccc2nc3c(nc2c1)c1ccccc1n3CCN1CCOCC1
4-(2-Methoxyphenyl)phenol,COc1ccccc1-c1ccc(O)cc1
"4-(2-Methyl-3-phenyl-5-propylpyrazolo[1,5-a]pyrimidin-7-yl)morpholine",CCCc1cc(N2CCOCC2)n2nc(C)c(-c3ccccc3)c2n1
"4-(2-methylphenyl)-6-(2-phenylethyl)-1H,2H,3H,4H,5H,6H,7H-pyrrolo[3,4-d]pyrimidine-2,5-dione",Cc1ccccc1C1NC(=O)NC2=C1C(=O)N(CCc1ccccc1)C2
"4-(2-methylphenyl)-6-propyl-3,4,6,7-tetrahydro-1H-pyrrolo[3,4-d]pyrimidine-2,5-dione",CCCN1CC2=C(C1=O)C(c1ccccc1C)NC(=O)N2
"4-(3-(4-bromophenyl)-5-(2-hydroxyphenyl)-4,5-dihydro-1H-pyrazol-1-yl)-4-oxobutanoic acid",O=C(O)CCC(=O)N1N=C(c2ccc(Br)cc2)CC1c1ccccc1O
"4-(3-(4-bromophenyl)-5-(2-methoxyphenyl)-4,5-dihydro-1H-pyrazol-1-yl)-4-oxobutanoic acid",COc1ccccc1C1CC(c2ccc(Br)cc2)=NN1C(=O)CCC(=O)O
"4-(3-(4-Chlorophenyl)-2,5-dimethylpyrazolo[1,5-a]pyrimidin-7-yl)morpholine",Cc1cc(N2CCOCC2)n2nc(C)c(-c3ccc(Cl)cc3)c2n1
"4-(3-(4-chlorophenyl)-5-(4-(dimethylamino)phenyl)-4,5-dihydro-1H-pyrazol-1-yl)benzoic acid",CN(C)c1ccc(C2CC(c3ccc(Cl)cc3)=NN2c2ccc(C(=O)O)cc2)cc1
"4-(3,4-dihydro-1H-isoquinolin-2-ylsulfonyl)-N-(4-pyridin-2-yl-1,3-thiazol-2-yl)benzamide",O=C(Nc1nc(-c2ccccn2)cs1)c1ccc(S(=O)(=O)N2CCc3ccccc3C2)cc1
"4-(3,4-dihydro-2H-quinolin-1-ylsulfonyl)-N-[5-(methoxymethyl)-1,3,4-oxadiazol-2-yl]benzamide",COCc1nnc(NC(=O)c2ccc(S(=O)(=O)N3CCCc4ccccc43)cc2)o1
"4-(3,4-dihydro-2H-quinolin-1-ylsulfonyl)-N-[5-(methylsulfanylmethyl)-1,3,4-oxadiazol-2-yl]benzamide",CSCc1nnc(NC(=O)c2ccc(S(=O)(=O)N3CCCc4ccccc43)cc2)o1
"4-(3,4-dimethoxyphenyl)-6-methyl-2-oxo-N-(o-tolyl)-1,2,3,4-tetrahydropyrimidine-5-carboxamide",COc1ccc(C2NC(=O)NC(C)=C2C(=O)Nc2ccccc2C)cc1OC
"4-(3,4-dimethoxyphenyl)-N-(2,5-dimethylphenyl)-6-methyl-2-oxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",COc1ccc(C2NC(=O)NC(C)=C2C(=O)Nc2cc(C)ccc2C)cc1OC
